Timestamp,Soil Moisture %,Indoor Temp °C,Outdoor Temp °C,Pump Status
2026-03-07T12:36:38.000Z,54.8,17.6,10,OFF
2026-03-07T12:37:38.000Z,54.8,17.6,8.4,OFF
2026-03-07T12:38:38.000Z,54.8,17.6,8.4,OFF
2026-03-07T12:39:38.000Z,54.8,17.3,8.4,OFF
2026-03-07T12:40:38.000Z,54.8,17.6,8.4,OFF
2026-03-07T12:41:38.000Z,54.8,17.7,8.4,OFF
2026-03-07T12:42:38.000Z,54.8,17.6,8.4,OFF
2026-03-07T12:43:38.000Z,54.8,17.7,8.5,OFF
2026-03-07T12:44:38.000Z,54.8,17.7,8.5,OFF
2026-03-07T12:45:38.000Z,54.8,17.7,8.5,OFF
2026-03-07T12:46:38.000Z,54.8,17.8,8.5,OFF
2026-03-07T12:47:38.000Z,54.8,17.7,8.5,OFF
2026-03-07T12:48:38.000Z,54.7,17.8,8.5,OFF
2026-03-07T12:49:38.000Z,54.8,17.8,8.5,OFF
2026-03-07T12:50:38.000Z,54.8,17.8,8.5,OFF
2026-03-07T12:51:38.000Z,54.8,17.9,8.5,OFF
2026-03-07T12:52:38.000Z,54.8,17.7,8.5,OFF
2026-03-07T12:53:38.000Z,54.8,17.7,8.5,OFF
2026-03-07T12:54:38.000Z,54.8,17.6,8.5,OFF
2026-03-07T12:55:38.000Z,54.8,17.8,8.5,OFF
2026-03-07T12:56:38.000Z,54.8,17.7,8.5,OFF
2026-03-07T12:57:38.000Z,54.8,17.7,8.5,OFF
2026-03-07T12:58:38.000Z,54.8,17.7,8.5,OFF
2026-03-07T12:59:38.000Z,54.8,17.8,8.5,OFF
2026-03-07T13:00:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:01:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:02:38.000Z,54.7,17.7,8.6,OFF
2026-03-07T13:03:38.000Z,54.8,17.7,8.6,OFF
2026-03-07T13:04:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:05:38.000Z,54.8,18,8.6,OFF
2026-03-07T13:06:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:07:38.000Z,54.8,17.7,8.6,OFF
2026-03-07T13:08:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:09:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:10:38.000Z,54.8,17.6,8.6,OFF
2026-03-07T13:11:38.000Z,54.8,17.6,8.6,OFF
2026-03-07T13:12:38.000Z,54.8,17.7,8.6,OFF
2026-03-07T13:13:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:14:38.000Z,54.8,17.7,8.6,OFF
2026-03-07T13:15:38.000Z,54.8,17.7,8.6,OFF
2026-03-07T13:16:38.000Z,54.8,17.7,8.6,OFF
2026-03-07T13:17:38.000Z,54.8,17.7,8.6,OFF
2026-03-07T13:18:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:19:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:20:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:21:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:22:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:23:38.000Z,54.8,17.7,8.6,OFF
2026-03-07T13:24:38.000Z,54.8,17.9,8.6,OFF
2026-03-07T13:25:38.000Z,54.8,17.7,8.6,OFF
2026-03-07T13:26:38.000Z,54.8,17.7,8.6,OFF
2026-03-07T13:27:38.000Z,54.8,17.7,8.6,OFF
2026-03-07T13:28:38.000Z,54.7,17.7,8.6,OFF
2026-03-07T13:29:38.000Z,54.8,17.7,8.6,OFF
2026-03-07T13:30:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:31:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:32:38.000Z,54.8,17.7,8.6,OFF
2026-03-07T13:33:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:34:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:35:38.000Z,54.8,17.7,8.6,OFF
2026-03-07T13:36:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:37:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:38:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:39:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:40:38.000Z,54.8,17.9,8.6,OFF
2026-03-07T13:41:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:42:38.000Z,54.8,17.9,8.6,OFF
2026-03-07T13:43:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:44:38.000Z,54.8,17.9,8.6,OFF
2026-03-07T13:45:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:46:38.000Z,54.8,17.7,8.6,OFF
2026-03-07T13:47:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:48:38.000Z,54.8,17.6,8.6,OFF
2026-03-07T13:49:38.000Z,54.8,17.7,8.6,OFF
2026-03-07T13:50:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:51:38.000Z,54.8,17.7,8.6,OFF
2026-03-07T13:52:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:53:38.000Z,54.8,17.8,8.6,OFF
2026-03-07T13:54:38.000Z,54.8,17.9,8.6,OFF
2026-03-07T13:55:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T13:56:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T13:57:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T13:58:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T13:59:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:00:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:01:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:02:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:03:38.000Z,54.8,18,8.7,OFF
2026-03-07T14:04:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:05:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:06:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:07:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:08:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:09:38.000Z,54.8,17.7,8.7,OFF
2026-03-07T14:10:38.000Z,54.8,17.7,8.7,OFF
2026-03-07T14:11:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:12:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:13:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:14:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:15:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:16:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:17:38.000Z,54.7,17.9,8.7,OFF
2026-03-07T14:18:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:19:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:20:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:21:38.000Z,54.8,18,8.7,OFF
2026-03-07T14:22:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:23:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:24:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:25:38.000Z,54.7,17.8,8.7,OFF
2026-03-07T14:26:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:27:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:28:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:29:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:30:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:31:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:32:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:33:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:34:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:35:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:36:38.000Z,54.8,18,8.7,OFF
2026-03-07T14:37:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:38:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:39:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:40:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:41:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:42:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:43:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:44:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:45:38.000Z,54.9,17.8,8.7,OFF
2026-03-07T14:46:38.000Z,54.7,17.8,8.7,OFF
2026-03-07T14:47:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:48:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:49:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:50:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:51:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:52:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:53:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:54:38.000Z,54.8,18,8.7,OFF
2026-03-07T14:55:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T14:56:38.000Z,54.8,18,8.7,OFF
2026-03-07T14:57:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:58:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T14:59:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T15:00:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T15:01:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T15:02:38.000Z,54.8,17.8,8.7,OFF
2026-03-07T15:03:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T15:04:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T15:05:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T15:06:38.000Z,54.8,17.9,8.7,OFF
2026-03-07T15:07:38.000Z,54.8,18,8.7,OFF
2026-03-07T15:08:38.000Z,54.8,18,8.7,OFF
2026-03-07T15:09:38.000Z,54.8,17.8,8.9,OFF
2026-03-07T15:10:38.000Z,54.8,17.9,8.9,OFF
2026-03-07T15:11:38.000Z,54.8,17.8,8.9,OFF
2026-03-07T15:12:38.000Z,54.8,17.9,8.9,OFF
2026-03-07T15:13:38.000Z,54.8,17.9,8.9,OFF
2026-03-07T15:14:38.000Z,54.8,17.9,8.9,OFF
2026-03-07T15:15:38.000Z,54.8,17.8,8.9,OFF
2026-03-07T15:16:38.000Z,54.8,17.9,8.9,OFF
2026-03-07T15:17:38.000Z,54.8,17.8,8.9,OFF
2026-03-07T15:18:38.000Z,54.8,18,8.9,OFF
2026-03-07T15:19:38.000Z,54.8,17.9,8.9,OFF
2026-03-07T15:20:38.000Z,54.8,17.9,8.9,OFF
2026-03-07T15:21:38.000Z,54.8,18,8.9,OFF
2026-03-07T15:22:38.000Z,54.8,18,8.9,OFF
2026-03-07T15:23:38.000Z,54.8,17.8,8.9,OFF
2026-03-07T15:24:38.000Z,54.8,17.9,8.9,OFF
2026-03-07T15:25:38.000Z,54.8,17.8,8.9,OFF
2026-03-07T15:26:38.000Z,54.8,18,8.9,OFF
2026-03-07T15:27:38.000Z,54.8,17.8,8.9,OFF
2026-03-07T15:28:38.000Z,54.8,17.9,8.9,OFF
2026-03-07T15:29:38.000Z,54.8,17.9,8.9,OFF
2026-03-07T15:30:38.000Z,54.8,17.8,8.9,OFF
2026-03-07T15:31:38.000Z,54.8,17.8,8.9,OFF
2026-03-07T15:32:38.000Z,54.8,17.9,8.9,OFF
2026-03-07T15:33:38.000Z,54.8,17.9,8.9,OFF
2026-03-07T15:34:38.000Z,54.8,17.9,8.9,OFF
2026-03-07T15:35:38.000Z,54.8,18,8.9,OFF
2026-03-07T15:36:38.000Z,54.8,17.9,8.9,OFF
2026-03-07T15:37:38.000Z,54.8,17.9,8.9,OFF
2026-03-07T15:38:38.000Z,54.8,18,8.9,OFF
2026-03-07T15:39:38.000Z,54.8,18,8.9,OFF
2026-03-07T15:40:38.000Z,54.7,18.1,8.9,OFF
2026-03-07T15:41:38.000Z,54.8,17.9,8.9,OFF
2026-03-07T15:42:38.000Z,54.7,17.9,8.9,OFF
2026-03-07T15:43:38.000Z,54.8,17.9,8.9,OFF
2026-03-07T15:44:38.000Z,54.8,18.1,8.9,OFF
2026-03-07T15:45:38.000Z,54.7,17.9,8.9,OFF
2026-03-07T15:46:38.000Z,54.7,18,8.9,OFF
2026-03-07T15:47:38.000Z,54.7,18,8.9,OFF
2026-03-07T15:48:38.000Z,54.8,18,8.9,OFF
2026-03-07T15:49:38.000Z,54.7,18,8.9,OFF
2026-03-07T15:50:38.000Z,54.8,18,8.9,OFF
2026-03-07T15:51:38.000Z,54.7,17.9,8.9,OFF
2026-03-07T15:52:38.000Z,54.7,18,8.9,OFF
2026-03-07T15:53:38.000Z,54.7,18,8.9,OFF
2026-03-07T15:54:38.000Z,54.7,18,8.9,OFF
2026-03-07T15:55:38.000Z,54.8,18,8.9,OFF
2026-03-07T15:56:38.000Z,54.7,18,8.9,OFF
2026-03-07T15:57:38.000Z,54.8,18.1,8.9,OFF
2026-03-07T15:58:38.000Z,54.7,17.9,8.9,OFF
2026-03-07T15:59:38.000Z,54.8,18.1,8.9,OFF
2026-03-07T16:00:38.000Z,54.7,18.1,8.9,OFF
2026-03-07T16:01:38.000Z,54.8,18.1,8.9,OFF
2026-03-07T16:02:38.000Z,54.7,17.8,8.9,OFF
2026-03-07T16:03:38.000Z,54.7,18.1,8.9,OFF
2026-03-07T16:04:38.000Z,54.8,18,8.9,OFF
2026-03-07T16:05:38.000Z,54.7,18.1,8.9,OFF
2026-03-07T16:06:38.000Z,54.7,18,8.9,OFF
2026-03-07T16:07:38.000Z,54.7,18.1,8.9,OFF
2026-03-07T16:08:38.000Z,54.7,18.1,9,OFF
2026-03-07T16:09:38.000Z,54.8,18.1,9,OFF
2026-03-07T16:10:38.000Z,54.7,18.2,9,OFF
2026-03-07T16:11:38.000Z,54.7,18.2,9,OFF
2026-03-07T16:12:38.000Z,54.7,18.2,9,OFF
2026-03-07T16:13:38.000Z,54.7,18.2,9,OFF
2026-03-07T16:14:38.000Z,54.7,18.2,9,OFF
2026-03-07T16:15:38.000Z,54.7,18.2,9,OFF
2026-03-07T16:16:38.000Z,54.7,18.2,9,OFF
2026-03-07T16:17:38.000Z,54.6,18,9,OFF
2026-03-07T16:18:38.000Z,54.7,18.3,9,OFF
2026-03-07T16:19:38.000Z,54.7,18.2,9,OFF
2026-03-07T16:20:38.000Z,54.7,18.4,9,OFF
2026-03-07T16:21:38.000Z,54.7,18.1,9,OFF
2026-03-07T16:22:38.000Z,54.7,18.3,9,OFF
2026-03-07T16:23:38.000Z,54.7,18.2,9,OFF
2026-03-07T16:24:38.000Z,54.7,18.3,9,OFF
2026-03-07T16:25:38.000Z,54.7,18.2,9,OFF
2026-03-07T16:26:38.000Z,54.7,18.3,9,OFF
2026-03-07T16:27:38.000Z,54.7,18.3,9,OFF
2026-03-07T16:28:38.000Z,54.7,18.4,9,OFF
2026-03-07T16:29:38.000Z,54.7,18.3,9,OFF
2026-03-07T16:30:38.000Z,54.7,18.4,9,OFF
2026-03-07T16:31:38.000Z,54.7,18.4,9,OFF
2026-03-07T16:32:38.000Z,54.7,18.5,9,OFF
2026-03-07T16:33:38.000Z,54.7,18.4,9,OFF
2026-03-07T16:34:38.000Z,54.7,18.5,9,OFF
2026-03-07T16:35:38.000Z,54.7,18.3,9,OFF
2026-03-07T16:36:38.000Z,54.7,18.3,9,OFF
2026-03-07T16:37:38.000Z,54.7,18.1,9,OFF
2026-03-07T16:38:38.000Z,54.7,18.3,9,OFF
2026-03-07T16:39:38.000Z,54.7,18.3,9,OFF
2026-03-07T16:40:38.000Z,54.6,18.2,9,OFF
2026-03-07T16:41:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T16:42:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T16:43:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T16:44:38.000Z,54.7,18.5,8.8,OFF
2026-03-07T16:45:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T16:46:38.000Z,54.7,18.4,8.8,OFF
2026-03-07T16:47:38.000Z,54.7,18.4,8.8,OFF
2026-03-07T16:48:38.000Z,54.7,18.5,8.8,OFF
2026-03-07T16:49:38.000Z,54.7,18.4,8.8,OFF
2026-03-07T16:50:38.000Z,54.7,18.4,8.8,OFF
2026-03-07T16:51:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T16:52:38.000Z,54.7,18.5,8.8,OFF
2026-03-07T16:53:38.000Z,54.7,18.2,8.8,OFF
2026-03-07T16:54:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T16:55:38.000Z,54.7,18.4,8.8,OFF
2026-03-07T16:56:38.000Z,54.6,18.5,8.8,OFF
2026-03-07T16:57:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T16:58:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T16:59:38.000Z,54.7,18.4,8.8,OFF
2026-03-07T17:00:38.000Z,54.7,18.4,8.8,OFF
2026-03-07T17:01:38.000Z,54.7,18.4,8.8,OFF
2026-03-07T17:02:38.000Z,54.7,18.4,8.8,OFF
2026-03-07T17:03:38.000Z,54.7,18.4,8.8,OFF
2026-03-07T17:04:38.000Z,54.7,18.4,8.8,OFF
2026-03-07T17:05:38.000Z,54.7,18.4,8.8,OFF
2026-03-07T17:06:38.000Z,54.7,18.5,8.8,OFF
2026-03-07T17:07:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T17:08:38.000Z,54.7,18.6,8.8,OFF
2026-03-07T17:09:38.000Z,54.7,18.4,8.8,OFF
2026-03-07T17:10:38.000Z,54.7,18.6,8.8,OFF
2026-03-07T17:11:38.000Z,54.7,18.2,8.8,OFF
2026-03-07T17:12:38.000Z,54.7,18.4,8.8,OFF
2026-03-07T17:13:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T17:14:38.000Z,54.7,18.2,8.8,OFF
2026-03-07T17:15:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T17:16:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T17:17:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T17:18:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T17:19:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T17:20:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T17:21:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T17:22:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T17:23:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T17:24:38.000Z,54.7,18.4,8.8,OFF
2026-03-07T17:25:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T17:26:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T17:27:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T17:28:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T17:29:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T17:30:38.000Z,54.7,18.2,8.8,OFF
2026-03-07T17:31:38.000Z,54.7,18.2,8.8,OFF
2026-03-07T17:32:38.000Z,54.7,18.3,8.8,OFF
2026-03-07T17:33:38.000Z,54.7,18.2,8.8,OFF
2026-03-07T17:34:38.000Z,54.7,18.2,8.8,OFF
2026-03-07T17:35:38.000Z,54.7,18.1,8.8,OFF
2026-03-07T17:36:38.000Z,54.7,18.2,8.8,OFF
2026-03-07T17:37:38.000Z,54.8,18.2,8.8,OFF
2026-03-07T17:38:38.000Z,54.7,18.2,8.8,OFF
2026-03-07T17:39:38.000Z,54.7,18.2,8.8,OFF
2026-03-07T17:40:38.000Z,54.7,18.2,8.8,OFF
2026-03-07T17:41:38.000Z,54.7,18.2,8.6,OFF
2026-03-07T17:42:38.000Z,54.7,18.2,8.6,OFF
2026-03-07T17:43:38.000Z,54.8,18.2,8.6,OFF
2026-03-07T17:44:38.000Z,54.7,18.2,8.6,OFF
2026-03-07T17:45:38.000Z,54.7,18.1,8.6,OFF
2026-03-07T17:46:38.000Z,54.8,18.2,8.6,OFF
2026-03-07T17:47:38.000Z,54.7,18.2,8.6,OFF
2026-03-07T17:48:38.000Z,54.8,18.2,8.6,OFF
2026-03-07T17:49:38.000Z,54.7,18.1,8.6,OFF
2026-03-07T17:50:38.000Z,54.7,18.1,8.6,OFF
2026-03-07T17:51:38.000Z,54.7,18.2,8.6,OFF
2026-03-07T17:52:38.000Z,54.7,18.1,8.6,OFF
2026-03-07T17:53:38.000Z,54.7,18.2,8.6,OFF
2026-03-07T17:54:38.000Z,54.7,18.2,8.6,OFF
2026-03-07T17:55:38.000Z,54.7,18.1,8.6,OFF
2026-03-07T17:56:38.000Z,54.8,18.2,8.6,OFF
2026-03-07T17:57:38.000Z,54.7,18.2,8.6,OFF
2026-03-07T17:58:38.000Z,54.7,18.2,8.6,OFF
2026-03-07T17:59:38.000Z,54.8,18.2,8.6,OFF
2026-03-07T18:00:38.000Z,54.7,18.2,8.6,OFF
2026-03-07T18:01:38.000Z,54.7,17.9,8.6,OFF
2026-03-07T18:02:38.000Z,54.8,18.3,8.6,OFF
2026-03-07T18:03:38.000Z,54.8,18.1,8.6,OFF
2026-03-07T18:04:38.000Z,54.8,18.1,8.6,OFF
2026-03-07T18:05:38.000Z,54.7,18,8.6,OFF
2026-03-07T18:06:38.000Z,54.7,18.1,8.6,OFF
2026-03-07T18:07:38.000Z,54.8,18.1,8.6,OFF
2026-03-07T18:08:38.000Z,54.7,18.1,8.6,OFF
2026-03-07T18:09:38.000Z,54.8,18.1,8.6,OFF
2026-03-07T18:10:38.000Z,54.7,18.1,8.6,OFF
2026-03-07T18:11:38.000Z,54.7,18.2,8.6,OFF
2026-03-07T18:12:38.000Z,54.8,18.2,8.6,OFF
2026-03-07T18:13:38.000Z,54.8,18.2,8.6,OFF
2026-03-07T18:14:38.000Z,54.7,18.2,8.6,OFF
2026-03-07T18:15:38.000Z,54.8,18.1,8.6,OFF
2026-03-07T18:16:38.000Z,54.8,18.3,8.6,OFF
2026-03-07T18:17:38.000Z,54.7,18.2,8.6,OFF
2026-03-07T18:18:38.000Z,54.7,18.2,8.6,OFF
2026-03-07T18:19:38.000Z,54.7,18.1,8.6,OFF
2026-03-07T18:20:38.000Z,54.8,18.1,8.6,OFF
2026-03-07T18:21:38.000Z,54.7,18.1,8.6,OFF
2026-03-07T18:22:38.000Z,54.8,18.5,8.6,OFF
2026-03-07T18:23:38.000Z,54.8,18.1,8.6,OFF
2026-03-07T18:24:38.000Z,54.8,18.2,8.6,OFF
2026-03-07T18:25:38.000Z,54.7,18.1,8.6,OFF
2026-03-07T18:26:38.000Z,54.8,18.1,8.6,OFF
2026-03-07T18:27:38.000Z,54.8,18.1,8.6,OFF
2026-03-07T18:28:38.000Z,54.8,18.1,8.6,OFF
2026-03-07T18:29:38.000Z,54.8,18.2,8.6,OFF
2026-03-07T18:30:38.000Z,54.8,18.3,8.6,OFF
2026-03-07T18:31:38.000Z,54.7,18.2,8.6,OFF
2026-03-07T18:32:38.000Z,54.8,18.1,8.6,OFF
2026-03-07T18:33:38.000Z,54.8,18.3,8.6,OFF
2026-03-07T18:34:38.000Z,54.8,18.1,8.6,OFF
2026-03-07T18:35:38.000Z,54.8,18.4,8.6,OFF
2026-03-07T18:36:38.000Z,54.7,18,8.6,OFF
2026-03-07T18:37:38.000Z,54.8,18,8.6,OFF
2026-03-07T18:38:38.000Z,54.8,18,8.6,OFF
2026-03-07T18:39:38.000Z,54.8,18.1,8.6,OFF
2026-03-07T18:40:38.000Z,54.8,18.1,8.6,OFF
2026-03-07T18:41:38.000Z,54.8,18.1,8.6,OFF
2026-03-07T18:42:38.000Z,54.8,18.2,8.6,OFF
2026-03-07T18:43:38.000Z,54.8,18.1,8.6,OFF
2026-03-07T18:44:38.000Z,54.8,18,8.6,OFF
2026-03-07T18:45:38.000Z,54.8,18.1,8.6,OFF
2026-03-07T18:46:38.000Z,54.8,18.2,8.6,OFF
2026-03-07T18:47:38.000Z,54.8,18.2,8.6,OFF
2026-03-07T18:48:38.000Z,54.8,18.1,8.6,OFF
2026-03-07T18:49:38.000Z,54.8,18.3,8.6,OFF
2026-03-07T18:50:38.000Z,54.8,18.1,8.6,OFF
2026-03-07T18:51:38.000Z,54.8,18.1,8.6,OFF
2026-03-07T18:52:38.000Z,54.7,17.9,8.6,OFF
2026-03-07T18:53:38.000Z,54.8,18,8.5,OFF
2026-03-07T18:54:38.000Z,54.8,18,8.5,OFF
2026-03-07T18:55:38.000Z,54.8,18,8.5,OFF
2026-03-07T18:56:38.000Z,54.8,18,8.5,OFF
2026-03-07T18:57:38.000Z,54.8,18.1,8.5,OFF
2026-03-07T18:58:38.000Z,54.8,18.1,8.5,OFF
2026-03-07T18:59:38.000Z,54.8,18.1,8.5,OFF
2026-03-07T19:00:38.000Z,54.8,18.1,8.5,OFF
2026-03-07T19:01:38.000Z,54.8,18.1,8.5,OFF
2026-03-07T19:02:38.000Z,54.8,18.1,8.5,OFF
2026-03-07T19:03:38.000Z,54.8,18,8.5,OFF
2026-03-07T19:04:38.000Z,54.8,18.1,8.5,OFF
2026-03-07T19:05:38.000Z,54.8,18.1,8.5,OFF
2026-03-07T19:06:38.000Z,54.8,18.1,8.5,OFF
2026-03-07T19:07:38.000Z,54.8,18,8.5,OFF
2026-03-07T19:08:38.000Z,54.7,18,8.5,OFF
2026-03-07T19:09:38.000Z,54.8,18,8.5,OFF
2026-03-07T19:10:38.000Z,54.8,18.1,8.5,OFF
2026-03-07T19:11:38.000Z,54.8,18,8.5,OFF
2026-03-07T19:12:38.000Z,54.8,18,8.5,OFF
2026-03-07T19:13:38.000Z,54.7,18,8.5,OFF
2026-03-07T19:14:38.000Z,54.8,18,8.5,OFF
2026-03-07T19:15:38.000Z,54.8,18,8.5,OFF
2026-03-07T19:16:38.000Z,54.8,18,8.5,OFF
2026-03-07T19:17:38.000Z,54.8,18,8.5,OFF
2026-03-07T19:18:38.000Z,54.8,18.2,8.5,OFF
2026-03-07T19:19:38.000Z,54.8,18,8.5,OFF
2026-03-07T19:20:38.000Z,54.8,18,8.5,OFF
2026-03-07T19:21:38.000Z,54.8,18.1,8.5,OFF
2026-03-07T19:22:38.000Z,54.8,18,8.5,OFF
2026-03-07T19:23:38.000Z,54.8,17.9,8.5,OFF
2026-03-07T19:24:38.000Z,54.8,18,8.5,OFF
2026-03-07T19:25:38.000Z,54.7,17.5,8.5,OFF
2026-03-07T19:26:38.000Z,54.8,18.2,8.5,OFF
2026-03-07T19:27:38.000Z,54.8,17.9,8.5,OFF
2026-03-07T19:28:38.000Z,54.8,18,8.5,OFF
2026-03-07T19:29:38.000Z,54.8,17.9,8.5,OFF
2026-03-07T19:30:38.000Z,54.8,18,8.5,OFF
2026-03-07T19:31:38.000Z,54.8,17.9,8.5,OFF
2026-03-07T19:32:38.000Z,54.7,17.9,8.5,OFF
2026-03-07T19:33:38.000Z,54.8,18,8.5,OFF
2026-03-07T19:34:38.000Z,54.8,18,8.5,OFF
2026-03-07T19:35:38.000Z,54.8,18,8.5,OFF
2026-03-07T19:36:38.000Z,54.8,18,8.5,OFF
2026-03-07T19:37:38.000Z,54.8,17.9,8.5,OFF
2026-03-07T19:38:38.000Z,54.8,17.9,8.5,OFF
2026-03-07T19:39:38.000Z,54.8,18.1,8.5,OFF
2026-03-07T19:40:38.000Z,54.8,17.9,8.5,OFF
2026-03-07T19:41:38.000Z,54.8,18,8.5,OFF
2026-03-07T19:42:38.000Z,54.8,17.8,8.5,OFF
2026-03-07T19:43:38.000Z,54.8,18,8.5,OFF
